256 1 1 1 1 1 1
0.072871, 0.023137, 0.007922, 0.553034, 0.005886 
256 2 0 0 1 1 1
, , 0.006556, 0.553392, 0.006597 
256 5 0 0 1 1 1
, , 0.004881, 0.531624, 0.006267 
256 10 0 0 1 1 1
, , 0.005188, 0.524711, 0.006413 
256 20 0 0 1 1 1
, , 0.006348, 0.519623, 0.006472 
256 40 0 0 1 1 1
, , 0.004077, 0.525697, 0.005141 
256 60 0 0 1 1 1
, , 0.006698, 0.523856, 0.006428 
512 1 1 1 1 1 1
